cell_line,plate,well,control,gene_symbol,score_area_mean,score_cell_n,score_k_corr_perc_mean,score_radial_dist_mean_mean,score_spots_number_mean,raw_repeat_1_area_mean,raw_repeat_1_cell_n,raw_repeat_1_k_corr_perc_mean,raw_repeat_1_radial_dist_mean_mean,raw_repeat_1_spots_number_mean,raw_repeat_2_area_mean,raw_repeat_2_cell_n,raw_repeat_2_k_corr_perc_mean,raw_repeat_2_radial_dist_mean_mean,raw_repeat_2_spots_number_mean,ratio_repeat_1_area_mean,ratio_repeat_1_cell_n,ratio_repeat_1_k_corr_perc_mean,ratio_repeat_1_radial_dist_mean_mean,ratio_repeat_1_spots_number_mean,ratio_repeat_2_area_mean,ratio_repeat_2_cell_n,ratio_repeat_2_k_corr_perc_mean,ratio_repeat_2_radial_dist_mean_mean,ratio_repeat_2_spots_number_mean,norm_repeat1_area_mean,norm_repeat1_cell_n,norm_repeat1_k_corr_perc_mean,norm_repeat1_radial_dist_mean_mean,norm_repeat1_spots_number_mean,norm_repeat2_area_mean,norm_repeat2_cell_n,norm_repeat2_k_corr_perc_mean,norm_repeat2_radial_dist_mean_mean,norm_repeat2_spots_number_mean,sd_cell_n,sd_k_area_mean,sd_k_corr_perc_mean,sd_radial_dist_mean_mean,sd_spots_number_mean
RPE1,1,O12,sample,POLR1E,-0.56,-0.1,-0.49,0.42,-0.48,178.855240782871,285,52.5947368421053,0.508294752733458,31.9087719298246,167.506198709825,865,36.0398843930636,0.537756279875389,31.6254335260116,0.99,0.824,0.989,0.997,0.992,0.991,1.05,0.973,1,1,-0.496,-0.303,-0.749,0.476,-0.272,-0.628,0.111,-0.226,0.354,-0.688,0.2927422074112307,0.09333809511662428,0.36981684656056435,0.0862670273047588,0.2941564209736037
RPE1,1,E06,sample,CBX8,-1.73,1.62,-0.49,0.19,0.9,173.054964629875,456,55.5756578947368,0.502549835112622,33.3684210526316,161.194179193482,1002,33.9051896207585,0.542894968236822,31.7215568862275,0.958,1.32,1.04,0.986,1.04,0.953,1.21,0.916,1.01,1.01,-1.23,1.298,1.014,-1.101,1.438,-2.233,1.943,-1.996,1.485,0.361,0.4560838738653232,0.7092281015301072,2.128391411371508,1.828578136148412,0.7615540033379117
RPE1,4,M06,sample,BOD1L1,2.09,-2.13,-0.5,1.77,-2.42,181.70233898048,135,49.0555555555556,0.531985529245342,29.9481481481481,189.651667038048,464,35.7403017241379,0.541677717396985,29.7693965517241,1.09,0.577,0.921,1.03,0.944,1.11,0.607,0.944,1.02,0.94,1.152,-1.862,-0.485,1.82,-1.949,3.02,-2.402,-0.521,1.722,-2.893,0.3818376618407357,1.3208754672564709,0.02545584412271573,0.06929646455628172,0.6675088014401007
RPE1,1,O20,sample,KMT5C,1.13,0.05,-0.5,0.34,0.02,194.637894130695,353,53.871104815864,0.504605384696528,32.6770538243626,166.435399378571,897,36.7452619843924,0.535808091680553,31.9855072463768,1.08,1.02,1.01,0.99,1.02,0.984,1.09,0.992,0.999,1.01,1.812,-0.03,-0.173,0.681,0.032,0.443,0.131,-0.834,0.004,-0.002,0.11384419177103416,0.9680291834443836,0.4673975823643079,0.47871129086329267,0.024041630560342617
RPE1,1,L19,sample,"NAP1L5",0.32,0.04,-0.5,-0.51,-0.19,188.042744270086,376,50.0212765957447,0.515710312084192,32.2446808510638,166.02503666279,804,34.8389303482587,0.535881406779942,31.3283582089552,1.04,1.09,0.941,1.01,1,0.982,0.974,0.941,0.999,0.993,0.928,-0.13,-0.902,0.034,0.068,-0.291,0.206,-0.101,-1.054,-0.452,0.23758787847867996,0.8619631662664015,0.5663925317304246,0.7693321779309638,0.36769552621700474
RPE1,2,H11,sample,SIRT6,-0.7,0.3,-0.5,-0.31,0.1,177.730871721921,418,50.8564593301435,0.511751068972412,31.6985645933014,159.953662900098,918,33.7265795206972,0.539375946902455,31.6830065359477,1.01,1.08,0.983,1,0.981,0.966,1.06,0.919,1.01,0.997,-0.033,0.017,0.034,-0.613,-0.259,-1.372,0.578,-1.025,0,0.464,0.39668690424565317,0.9468159800087872,0.7488260812765537,0.4334564568673536,0.5112382027978739
RPE1,4,L22,neg2,NA,-1.04,2.07,-0.5,-0.62,0.87,168.541562112008,371,55.0646900269542,0.505603446631658,33.0808625336927,160.682446597967,954,35.8915094339623,0.532982476640605,31.8385744234801,1.01,1.59,1.03,0.981,1.04,0.943,1.25,0.948,1,1.01,-0.303,1.785,0.43,-1.455,1.122,-1.769,2.356,-1.426,0.225,0.616,0.4037579720575186,1.0366185412194786,1.3123901858822322,1.1879393923933999,0.3577960312803931
RPE1,2,D07,sample,TMPO,-2.31,1.56,-0.5,-0.01,-0.12,170.587767261733,447,47.9910514541387,0.509522454314187,31.9060402684564,154.574041841713,1077,34.6996285979573,0.540209849006501,31.4586815227484,0.974,1.16,0.928,0.999,0.987,0.933,1.24,0.946,1.01,0.99,-1.883,0.625,-0.669,-0.376,-0.259,-2.731,2.495,-0.326,0.355,0.018,1.322289680818844,0.5996265504461922,0.24253762594698583,0.5168950570473663,0.19586857838867366
RPE1,2,J21,sample,DNMT1,3.68,-1.78,-0.51,1.26,-1.92,207.414055726189,269,50.5185873605948,0.525180459389499,29.9702602230483,172.109171350486,736,38.2567934782609,0.534904078602045,31.3790760869565,1.18,0.695,0.976,1.03,0.927,1.04,0.847,1.04,1,0.988,4.626,-1.592,-1.138,2.509,-3.277,2.735,-1.965,0.115,0.001,-0.567,0.2637508293825822,1.3371389232237616,0.8860047968267439,1.773423807215861,1.9162593770155438
RPE1,3,M05,sample,MTA2,1.06,-1.27,-0.51,0.98,-1.59,185.055759427419,270,52.5148148148148,0.518109782191711,30.5518518518519,173.341590228924,641,36.7472698907956,0.52838689497383,31.7145085803432,1.04,0.7,1,1.02,0.936,1.02,0.826,0.984,0.991,1.01,0.638,-1.263,-0.003,1.96,-2.754,1.473,-1.274,-1.01,0,-0.431,0.007778174593052108,0.5904341622907672,0.7120565286548534,1.3859292911256331,1.64260905269635
RPE1,4,F06,sample,YY2,0.76,1.87,-0.51,-0.08,0.6,178.242669556948,523,49.7055449330784,0.507540167027273,33.4416826003824,172.419795037145,791,37.0278128950695,0.53510292863804,32.0973451327434,1.07,2.24,0.933,0.985,1.05,1.01,1.04,0.978,1.01,1.01,1.214,3.516,-0.634,-0.153,0.809,0.313,0.217,-0.384,0,0.384,2.3327452711344203,0.6371032098490793,0.1767766952966369,0.10818733752154176,0.3005203820042827
RPE1,3,D08,sample,EZH1,-0.16,0.59,-0.51,0.06,1.1,177.551017437861,525,50.0419047619048,0.507607268613572,33.462857142857096,172.917859285851,770,36.9967532467532,0.534823594007296,31.7402597402597,0.998,1.36,0.955,0.995,1.02,1.02,0.992,0.99,1,1.01,0,1.12,-0.52,-0.117,1.535,-0.312,0.066,-0.501,0.246,0.656,0.7452905473706212,0.22061731573020282,0.013435028842544414,0.25667976157071676,0.6215468606629752
RPE1,1,K22,neg,NA,-2.37,2.65,-0.51,0.33,1.44,162.816824370604,633,53.9099526066351,0.497906546825083,32.911532385466,153.321996768812,1096,34.6473540145985,0.543225746161791,32.7317518248175,0.901,1.83,1.01,0.977,1.02,0.907,1.33,0.936,1.01,1.04,-2.157,2.527,0.22,-1.093,0.711,-2.59,2.776,-1.238,1.744,2.162,0.1760695885154501,0.30617723625377496,1.0309616869699862,2.0060619382262352,1.0260119395016805
RPE1,4,G06,sample,ASXL3,0.42,1.6,-0.52,-0.27,0.62,173.472708644636,444,50.7804054054054,0.505659656209257,32.972972972973,168.803753002348,861,35.609756097561,0.532741127840932,31.9198606271777,1.04,1.9,0.953,0.981,1.04,0.99,1.13,0.941,1,1.01,1.102,2.517,-0.088,-0.637,0.892,-0.264,0.674,-0.962,0.097,0.339,1.303197797726807,0.965907863100824,0.6180113267570425,0.5190163773909259,0.39103004999616076
RPE1,1,N13,sample,SMC1A,0.15,-0.11,-0.52,-2.38,-1.38,173.248714806281,308,50.9464285714286,0.464737970600401,29.6655844155844,172.485425674381,790,36.1398734177215,0.532443589356044,31.0721518987342,0.959,0.89,0.958,0.912,0.922,1.02,0.957,0.976,0.993,0.985,-0.699,-0.205,-0.865,-4.921,-2.362,1.008,-0.011,-0.171,0.151,-0.389,0.1371787155501902,1.2070312754854366,0.49073210614346396,3.586445594178169,1.3951216792810583
RPE1,3,L12,sample,POU5F1,-0.49,1.44,-0.52,-0.06,1.67,175.285183266968,526,51.2690114068441,0.506916107128747,33.361216730038,168.383144274192,870,34.3758620689655,0.542046857987697,31.9103448275862,0.985,1.36,0.979,0.994,1.02,0.993,1.12,0.92,1.02,1.02,-0.67,1.927,-0.546,-1.209,2.026,-0.302,0.949,-0.491,1.09,1.313,0.6915504320004435,0.2602152954766495,0.03889087296526015,1.6256384899478729,0.5041671349860083
RPE1,1,C13,sample,GLMN,-0.81,0.28,-0.52,-0.01,0.43,175.33374967671,369,54.0826558265583,0.507307243140525,32.8428184281843,165.682381052521,830,36.2728915662651,0.532736133864524,32.1457831325301,0.97,1.07,1.02,0.995,1.02,0.98,1.01,0.979,0.993,1.02,-0.919,0.291,-0.384,0.183,0.027,-0.693,0.26,-0.657,-0.203,0.828,0.021920310216782955,0.1598061325481598,0.19304015126392748,0.2729432175380074,0.5663925317304246
RPE1,2,C23,killer,NA,-3.67,-5.27,-0.52,7.01,-15.01,160.779608061486,65,41.0769230769231,0.578366026862695,22.4,147.806611827768,190,43.1078947368421,0.548109336226611,23.5684210526316,0.918,0.168,0.794,1.13,0.693,0.892,0.219,1.17,1.03,0.742,-2.789,-2.947,-5.864,10.682,-12.384,-4.546,-7.585,4.832,3.345,-17.634,3.2795612511432073,1.2423866145447642,7.563214131571312,5.188042453565699,3.7123106012293743
RPE1,3,M23,killer,NA,-7.3,-5.36,-0.52,7.15,-21.39,104.78513571284,59,46.2627118644068,0.579546053941927,19.864406779661,147.664501520159,118,41.0677966101695,0.549348358127302,17.3305084745763,0.589,0.153,0.883,1.14,0.608,0.871,0.152,1.1,1.03,0.552,-11.036,-3.492,-2.798,9.925,-15.89,-3.569,-7.235,1.754,4.384,-26.894,2.6467006819812475,5.27996633511995,3.2187500679611643,3.91807867455466,7.781003020176767
RPE1,4,B08,sample,DCTN2,1.79,-2.29,-0.53,2.61,-2.4,177.99781999869,132,52.0757575757576,0.549168258850583,28.5151515151515,188.591543325918,468,36.0459401709402,0.537439482013815,30.0662393162393,1.07,0.564,0.977,1.07,0.898,1.11,0.613,0.952,1.01,0.949,0.476,-1.08,-0.582,3.302,-2.427,3.112,-3.492,-0.47,1.909,-2.377,1.7055415562219525,1.8639334752077394,0.07919595949289332,0.9849997461928607,0.03535533905932756
RPE1,4,L16,sample,RAD52,1.23,-1.14,-0.53,1.03,-0.53,165.405514992408,120,51.2666666666667,0.549760971344178,29.5083333333333,193.86667088365,493,40.8803245436105,0.531487575964175,30.7281947261663,0.993,0.513,0.962,1.07,0.93,1.14,0.645,1.08,1,0.97,-0.674,-0.99,-1.397,2.061,-0.617,3.125,-1.298,0.33,0,-0.434,0.21778888860545667,2.6862986617276943,1.2211734111091677,1.4573470760254743,0.12940054095713818
RPE1,4,M22,neg,NA,-2.7,3,-0.53,0.43,0.37,152.980621440356,498,54.4347389558233,0.499894068619172,33.2309236947791,150.28227356547,1153,33.6244579358196,0.542437009373046,31.8933217692975,0.919,2.13,1.02,0.97,1.05,0.882,1.51,0.888,1.02,1.01,-2.262,2.723,0.801,-1.244,0.599,-3.131,3.276,-1.857,2.102,0.15,0.39103004999616076,0.6144757928511096,1.8794898243938434,2.365979289850188,0.3174909447527598
RPE1,4,C22,neg,NA,-2.71,4.43,-0.53,0.51,1.34,152.053600745959,552,53.2817028985507,0.501409304852166,32.8967391304348,148.525557861868,1302,36.3260368663594,0.538669639399795,32.810291858679,0.913,2.36,1,0.973,1.04,0.871,1.7,0.96,1.01,1.04,-1.715,4.022,-0.026,-1.219,1.142,-3.701,4.845,-1.043,2.243,1.54,0.5819488809165283,1.4043140674364833,0.7191275964667188,2.4480036764678275,0.28142849891224603
RPE1,2,E22,neg,NA,-2.99,3.97,-0.53,0.24,1.29,162.571744430539,760,51.3776315789474,0.503517829021151,33.35,153.662810174073,1092,34.3997252747253,0.541922341941133,32.1987179487179,0.928,1.96,0.993,0.987,1.03,0.928,1.26,0.937,1.01,1.01,-2.357,4.252,0.174,-0.927,1.394,-3.62,3.693,-1.238,1.413,1.182,0.39527269068327986,0.8930758646386094,0.9984347750354051,1.6546298679765212,0.14990663761154804
RPE1,1,E15,sample,POLR2E,2.66,-1.98,-0.54,2.25,-3.74,205.516439892923,143,48.6958041958042,0.549206961597085,25.993006993007,189.149402185249,599,39.1076794657763,0.534176848203326,30.3572621035058,1.14,0.413,0.916,1.08,0.808,1.12,0.726,1.06,0.996,0.962,2.312,-2.009,-2.018,4.732,-5.312,3.004,-1.952,0.947,-0.232,-2.166,0.04030508652763317,0.489317892581091,2.0965716062181134,3.510078061810022,2.224557933612879
RPE1,2,K13,sample,ELP4,0.77,0.37,-0.54,-0.02,0.79,183.140338456986,400,54.90375,0.504898203219906,33.8625,164.746801832771,948,35.1360759493671,0.537358145026785,31.6940928270042,1.05,1.03,1.06,0.99,1.05,0.995,1.09,0.958,1.01,0.998,1.565,0.165,-0.268,-0.063,1.743,-0.018,0.569,-0.817,0.024,-0.162,0.28567113959936513,1.1193500346183047,0.3882016228714145,0.06151828996322964,1.3470384181603732
RPE1,1,E14,sample,PUM1,-0.79,-0.49,-0.54,-0.15,-0.36,171.928992031354,306,51.547385620915,0.515934456312998,32.1013071895425,168.771963502524,786,37.4936386768448,0.530891547330222,31.6539440203562,0.952,0.884,0.969,1.01,0.998,0.998,0.952,1.01,0.99,1,-1.238,-0.644,-1.055,0.501,-0.64,-0.345,-0.343,-0.027,-0.805,-0.085,0.2128391411371508,0.631446355599587,0.7269057710597708,0.9234814562296311,0.39244426355853385
RPE1,4,J16,sample,MCM9,1.08,1.08,-0.55,-0.64,1.63,190.32815999163,320,53.1859375,0.51246585768462,32.84375,173.680307250099,704,40.6640625,0.523218302028952,32.0028409090909,1.14,1.37,0.998,0.995,1.03,1.02,0.921,1.07,0.984,1.01,2.311,1.564,-0.17,-0.775,1.854,-0.158,0.59,-0.921,-0.514,1.409,0.6887220048756973,1.7458466427495858,0.5310371926710973,0.18455486988968892,0.31466251762801367
RPE1,4,J22,neg2,NA,-1.24,1.98,-0.55,0.32,1.84,164.517387011037,357,55.0182072829132,0.507853395608975,33.8739495798319,162.607115387908,932,36.5890557939914,0.533080397154752,32.6834763948498,0.988,1.53,1.03,0.986,1.07,0.954,1.22,0.967,1,1.03,-0.887,1.698,0.99,-0.97,1.801,-1.594,2.272,-2.099,1.609,1.876,0.4058792924010782,0.49992449429888913,2.1842528470852454,1.8236283886801061,0.053033008588991036
RPE1,3,C14,sample,NUPL2,0.94,-1.01,-0.56,1.36,-1.49,175.745470457145,186,49.9059139784946,0.547264089985061,29.1451612903226,180.562954803754,602,38.5058139534884,0.530867638426153,30.7774086378738,0.988,0.482,0.953,1.07,0.893,1.07,0.776,1.03,0.996,0.981,0.032,-0.672,-1.781,4.052,-2.76,1.848,-1.345,0.662,-1.338,-0.225,0.47588286373854644,1.2841059146347704,1.7274618664387356,3.811305550595491,1.7925156903078978
RPE1,3,F09,sample,FANCC,0.54,-0.59,-0.56,0.27,0.27,184.118387742166,331,53.8232628398792,0.512450338099616,31.9848942598187,170.351365993292,722,35.718836565097,0.53142254293215,30.7146814404432,1.03,0.859,1.03,1,0.98,1,0.93,0.956,0.997,0.979,1.073,-0.08,0.627,0.777,0,0,-1.101,-1.738,-0.232,0.534,0.721956023591465,0.7587255762131654,1.6723075375061849,0.7134707422172265,0.3775950211536164
RPE1,3,J17,sample,MUTYH,0.17,-0.02,-0.56,0.76,0.03,178.773351635523,411,49.1277372262774,0.518657088480851,32.9805352798054,169.687145540361,758,37.1787598944591,0.534659820268489,31.9775725593668,1,1.07,0.938,1.02,1.01,1,0.977,0.995,1,1.02,0.34,0,-1.25,1.094,0,0,-0.037,0.127,0.425,0.06,0.026162950903902256,0.2404163056034262,0.973686037693876,0.47305443661380037,0.042426406871192854
RPE1,4,N13,sample,SYCP2L,-0.51,0.77,-0.56,0.19,0.33,153.57513208198,215,51.6186046511628,0.511609211718676,32.2418604651163,164.416718786516,904,37.3313053097345,0.534501870229327,31.8617256637168,0.922,0.919,0.969,0.993,1.02,0.965,1.18,0.986,1.01,1.01,-0.416,0.259,-0.521,-0.434,0.388,-0.613,1.288,-0.606,0.805,0.274,0.7276128778409574,0.13930003589374987,0.060104076400856514,0.8761053018901325,0.08061017305526641
RPE1,2,L17,sample,TTC5,1.88,-1.19,-0.57,1.32,-2.38,193.407136549587,305,49.0704918032787,0.526791191851628,30.9737704918033,169.673672512882,713,37.1030855539972,0.53500841209105,30.7447405329593,1.1,0.788,0.948,1.03,0.958,1.02,0.821,1.01,1,0.968,2.868,-1.003,-1.899,2.582,-2.18,0.892,-1.376,0.764,0.051,-2.59,0.2637508293825822,1.3972429996246178,1.883025358299776,1.7896872631831517,0.2899137802864843
RPE1,3,B19,sample,MBD3,-0.07,1,-0.57,0.31,0,177.682045452686,572,50.7692307692308,0.504724481301249,33.472027972028,168.059310839739,856,38.5163551401869,0.534739389820983,31.0490654205607,0.999,1.48,0.969,0.99,1.03,0.991,1.1,1.03,1,0.989,-0.133,1.323,-0.732,0,0.217,-0.011,0.673,-0.4,0.629,-0.217,0.4596194077712558,0.0862670273047588,0.23475945135393375,0.4447701653663384,0.30688434303496165
RPE1,3,J18,sample,GSK3B,-0.08,0.76,-0.57,0.9,0.94,179.668844164555,488,50.6803278688525,0.512531538208021,33.9323770491803,163.951000553807,880,36.9028409090909,0.536050880335954,31.9886363636364,1.01,1.27,0.967,1,1.04,0.967,1.13,0.988,1.01,1.02,0.283,0.55,-0.659,0.643,1.537,-0.436,0.977,-0.473,1.157,0.341,0.30193459556665575,0.5084097756731276,0.13152186130069787,0.3634528855298854,0.8456997102991107
RPE1,2,K08,sample,AUTS2,-0.67,1.18,-0.57,-0.47,1.72,169.529092869456,520,51.0673076923077,0.501547868430075,34.4269230769231,164.075220709932,905,35.0701657458564,0.533865264012025,32.0640883977901,0.968,1.34,0.987,0.983,1.07,0.991,1.04,0.956,0.999,1.01,-0.652,1.952,-0.32,-0.623,2.667,-0.682,0.41,-0.815,-0.326,0.778,1.0903586565896564,0.021213203435596444,0.350017856687341,0.21001071401240462,1.3357247096613882
RPE1,1,K17,sample,TRIM71,-0.82,1.6,-0.57,0.34,0.51,175.408532907436,495,54.4545454545455,0.499747536682556,33.4464646464646,161.318602448446,996,34.8393574297189,0.541040021241549,31.6024096385542,0.971,1.43,1.02,0.98,1.04,0.954,1.21,0.941,1.01,1,-0.461,1.147,0.044,-0.832,1.146,-1.181,2.053,-1.177,1.518,-0.126,0.6406387437550121,0.5091168824543143,0.8633773798287746,1.6617009357883867,0.8994398256692884
RPE1,1,J22,neg2,NA,-1.99,1.56,-0.57,-1.48,1.21,170.301374839651,451,52.9290465631929,0.498045093111765,33.19955654102,160.801349278838,923,35.875406283857,0.533633826809261,32.3011917659805,0.943,1.3,0.995,0.977,1.03,0.951,1.12,0.969,0.995,1.02,-1.78,1.546,0.214,-2.364,1.232,-2.193,1.579,-1.351,-0.591,1.19,0.02333452377915601,0.2920351006300442,1.1066221125569469,1.2537003230437487,0.029698484809835023
RPE1,1,J04,sample,CXXC1,2.2,-1.26,-0.58,1.54,-1.08,201.933599165667,138,49.5253623188406,0.544930451977416,28.195652173913,189.056006292237,624,39.056891025641,0.537548289091181,32.1233974358974,1.12,0.399,0.931,1.07,0.876,1.12,0.756,1.05,1,1.02,1.743,-1.146,-1.182,2.83,-2.949,2.665,-1.372,0.029,0.252,0.795,0.1598061325481599,0.6519524522539968,0.856306312016909,1.8229212818989196,2.647407788762434
RPE1,1,B15,sample,NOC3L,0.52,-0.42,-0.58,0.37,-0.76,193.516698889733,313,52.9728434504792,0.516851167408874,31.4664536741214,173.744858820862,751,37.1338215712384,0.536859292332669,31.2569906790945,1.07,0.905,0.996,1.01,0.978,1.03,0.91,1,1,0.99,1.048,-0.021,-0.485,0.841,-0.886,-0.002,-0.82,-0.682,-0.104,-0.638,0.5649783181680514,0.7424621202458749,0.1393000358937499,0.6682159082212874,0.17536248173426378
RPE1,3,B06,sample,SFMBT1,-1.32,1.72,-0.58,-1.33,1.66,176.002905173362,449,51.8240534521158,0.500984993479827,32.9755011135857,162.747548217704,968,36.2484504132231,0.529292771243847,32.2634297520661,0.989,1.16,0.989,0.982,1.01,0.96,1.25,0.97,0.993,1.03,-1.102,0.634,0.05,-1.02,0.966,-1.534,2.798,-1.219,-1.635,2.356,1.5301790744876889,0.3054701294725885,0.8973185053257289,0.4348706704297267,0.982878425849301
RPE1,3,M10,sample,KDM5A,0.9,0.58,-0.59,0.48,-0.18,178.725063537067,449,49.3329621380846,0.506580685465894,32.4365256124722,179.062577204764,690,36.0623188405797,0.53776386006273,31.2869565217391,1,1.16,0.942,0.993,0.993,1.06,0.889,0.965,1.01,0.997,0,1.47,-0.832,-0.694,0.068,1.801,-0.318,-0.34,1.649,-0.437,1.2643069247615468,1.273499312916972,0.34789653634378137,1.656751188320081,0.3570889244992065
RPE1,2,G02,sample,RNF2,-0.15,0.82,-0.59,0.17,0.58,168.631323831345,564,47.6702127659574,0.506421542697962,32.0549645390071,162.067048719899,951,38.3622502628812,0.536275681926659,32.5751840168244,0.963,1.46,0.921,0.993,0.992,0.979,1.09,1.05,1,1.03,-0.047,1.466,-1.397,-0.328,0.068,-0.252,0.167,0.215,0.673,1.096,0.9185317087613252,0.14495689014324223,1.1398561312727147,0.7078138879677341,0.7269057710597709
RPE1,1,B20,sample,"NAP1L6",-0.8,0.73,-0.59,0.33,0.75,173.606356235984,396,55.4305555555556,0.502374965133436,32.530303030303,163.76448966273,972,35.9084362139918,0.540999768176059,32.5030864197531,0.961,1.14,1.04,0.985,1.01,0.969,1.18,0.97,1.01,1.03,-0.876,0.43,0.712,-0.316,0.02,-0.719,1.036,-1.9,0.972,1.477,0.42850670939904784,0.11101576464628798,1.8469629124592621,0.9107535341682732,1.0302545801888
RPE1,1,E12,sample,"NAP1L2",0.71,-1.31,-0.6,-0.81,-1.7,187.900130393496,268,47.7294776119403,0.503999682282893,29.1492537313433,180.966046250047,611,38.8183306055646,0.530525453815709,30.9770867430442,1.04,0.775,0.897,0.989,0.906,1.07,0.74,1.05,0.989,0.982,0.064,-0.744,-2.425,-0.469,-2.217,1.358,-1.869,1.224,-1.154,-1.189,0.795495128834866,0.9149961748553925,2.580232644549712,0.48436814511278503,0.7269057710597708
RPE1,2,C12,sample,ING3,-1,-0.65,-0.6,0.09,-0.66,170.452410842971,331,51.7190332326284,0.514784149564627,32.7794561933535,169.312628563081,726,33.3250688705234,0.536632851549002,31.2809917355372,0.973,0.855,1,1.01,1.01,1.02,0.836,0.908,1,0.985,-2.16,-0.027,0.052,0.127,-0.015,0.161,-1.269,-1.259,0.052,-1.303,0.878226622233692,1.641194839133977,0.9270169901355637,0.05303300858899107,0.9107535341682731
RPE1,1,H13,sample,NCOA6,1.04,-0.7,-0.61,0.63,0.03,182.929451938999,301,50.8737541528239,0.510139313869861,32.2757475083056,176.365500011247,750,36.3353333333333,0.538516371737841,31.3946666666667,1.01,0.87,0.957,1,1,1.04,0.909,0.981,1,0.995,0.267,-0.647,-1.198,-0.006,-0.027,1.812,-0.75,-0.023,1.262,0.084,0.07283199846221437,1.0924799769332159,0.8308504678941934,0.8966113985445422,0.07848885271170677
RPE1,3,G06,sample,ALKBH1,-0.14,1.21,-0.61,-0.2,1.46,184.249042518654,485,49.9092783505155,0.507588954008454,33.5072164948454,170.304071329402,810,35.1388888888889,0.539083700997101,31.5493827160494,1.04,1.26,0.953,0.995,1.03,1,1.04,0.941,1.01,1.01,0.253,1.445,-0.414,-0.408,1.777,-0.526,0.984,-0.796,0.012,1.148,0.32597622612699845,0.5508361825443205,0.2701147904132612,0.29698484809834996,0.4447701653663384
RPE1,2,D02,sample,APOBEC1,-0.38,1.03,-0.61,0.03,1.26,171.963124412705,623,49.9927768860353,0.500755242935295,33.2825040128411,164.954815152731,956,34.7531380753138,0.540955311109963,32.739539748954,0.982,1.61,0.966,0.982,1.03,0.996,1.1,0.947,1.01,1.03,-0.87,2.199,-0.009,-0.783,0.983,0.112,-0.131,-1.207,0.852,1.546,1.6475588001646557,0.6943788591251897,0.847113923861484,1.1561195872400052,0.3981011178080263
RPE1,3,D04,sample,TDRD12,-1.1,0.42,-0.61,0.22,-0.32,165.957803223676,479,50.9937369519833,0.502170393406102,32.3945720250522,163.721170701734,915,36.2366120218579,0.529427257261653,31.6207650273224,0.933,1.24,0.973,0.985,0.992,0.966,1.18,0.97,0.993,1.01,-1.151,0.218,-0.806,-0.052,-0.539,-1.05,0.629,-0.42,0.488,-0.094,0.29062088706767103,0.07141778489984128,0.2729432175380074,0.38183766184073564,0.31466251762801367
RPE1,2,O16,sample,KDM5D,-1.76,3.08,-0.61,0.58,2.56,171.769803364355,537,53.3137802607076,0.500096193977232,33.8677839851024,153.842384912481,1266,38.4727488151659,0.535404415252901,34.1050552922591,0.981,1.39,1.03,0.981,1.05,0.929,1.46,1.05,1,1.07,-0.388,1.529,-0.378,-0.363,0.964,-3.139,4.633,-0.842,1.523,4.164,2.1948594488030437,1.9452507550441922,0.328097546470558,1.3336033893178285,2.262741699796952
RPE1,2,H14,sample,PPP1R10,0.97,-2.33,-0.62,1.57,-3.98,165.146404431034,153,47.5,0.538008796925563,26.156862745098,176.773932576535,671,35.1795827123696,0.537820278119565,31.3263785394933,0.943,0.395,0.918,1.05,0.809,1.07,0.773,0.959,1.01,0.986,-0.902,-2.395,-1.42,3.016,-7.337,2.847,-2.26,0.182,0.128,-0.632,0.09545941546018408,2.6509433226683665,1.1327850634608492,2.0421243840667493,4.741150967855801
RPE1,1,E07,sample,ACTR6,0.01,0.1,-0.62,0.16,-0.06,177.25206308972,453,50.7792494481236,0.503005671482941,32.1743929359823,168.639005888337,889,35.5168728908886,0.541440430039483,31.8998875140607,0.981,1.31,0.955,0.987,1,0.997,1.08,0.959,1.01,1.01,0,0.232,-0.486,-0.243,-0.145,0.011,-0.031,-0.753,0.568,0.027,0.185969083452062,0.007778174593052022,0.1887975105768082,0.57346359954229,0.12162236636408616
RPE1,3,N13,sample,ATAD2B,4.1,-3.12,-0.63,3.48,-2.92,212.05607817714,119,50.1302521008403,0.555406862845309,29.8655462184874,190.454984301236,433,37.1905311778291,0.538342339077779,30.1293302540416,1.19,0.309,0.957,1.09,0.915,1.12,0.558,0.995,1.01,0.96,4.554,-2.758,-1.553,6.228,-3.077,3.646,-3.48,0.285,0.741,-2.754,0.5105310960166873,0.6420529573173854,1.2996622638208744,3.879894908370586,0.22839549032325482
RPE1,1,F12,sample,SMAD2,2.13,-2.52,-0.63,3,-3.91,185.248398409255,129,49.1511627906977,0.557907400792757,26.0387596899225,196.537527821408,465,37.9247311827957,0.539395858130884,29.3483870967742,1.03,0.373,0.924,1.09,0.809,1.16,0.563,1.02,1.01,0.93,-0.023,-2.092,-1.549,4.981,-4.664,4.284,-2.954,0.297,1.014,-3.156,0.6095260453828041,3.04550890657046,1.3053191180703667,2.805092600967034,1.0663170260293133
RPE1,3,H14,sample,PARPBP,-0.45,1.45,-0.63,0.09,1.09,173.503850349837,536,52.160447761194,0.510450852564947,32.9328358208955,166.400433901651,880,33.9170454545455,0.540965173462416,31.1181818181818,0.975,1.39,0.996,1,1.01,0.982,1.13,0.908,1.02,0.991,0,2.103,0.046,-0.564,1.605,-0.899,0.794,-1.314,0.74,0.571,0.9256027765731908,0.6356889962867063,0.9616652224137047,0.9220672426672579,0.7311484117468902
